model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires
Peugeot,141080,100,diesel,blue,sedan,False,True,False,False,False,True,True
Citroën,110887,120,diesel,grey,estate,False,True,True,False,True,True,True
Nissan,106800,105,diesel,blue,suv,True,True,True,True,True,False,True
Citroën,81891,120,diesel,black,sedan,False,False,False,False,False,False,False
BMW,183815,140,diesel,black,suv,False,False,False,False,False,False,False
SEAT,65581,140,diesel,blue,suv,True,True,False,True,True,False,True
Audi,176673,230,diesel,silver,sedan,True,True,False,True,True,True,True
Renault,34489,85,diesel,black,estate,True,False,False,False,False,False,True
Renault,181916,120,diesel,brown,sedan,True,True,False,False,True,True,True
SEAT,68668,140,diesel,black,suv,True,True,False,True,True,False,True
Subaru,352167,155,diesel,grey,suv,True,True,False,True,True,False,True
Peugeot,168356,100,diesel,green,estate,False,True,True,False,False,False,True
Renault,134804,135,diesel,blue,estate,False,True,False,False,True,False,True
Citroën,69007,135,diesel,black,sedan,True,True,False,False,True,False,True
Citroën,191556,122,diesel,blue,estate,False,True,False,False,True,True,True
Peugeot,155980,100,diesel,black,sedan,False,True,False,False,False,False,True
Citroën,119442,120,diesel,black,sedan,True,True,False,False,False,False,True
Renault,53899,120,diesel,black,estate,True,True,False,False,True,False,True
Citroën,119417,135,diesel,grey,estate,True,True,True,True,True,False,True
Volkswagen,123306,135,diesel,silver,sedan,True,True,False,False,True,False,True
Audi,178792,155,diesel,grey,sedan,True,True,True,False,True,False,True
BMW,96570,85,diesel,brown,subcompact,False,False,False,False,False,False,True
Renault,118375,135,diesel,grey,estate,False,True,False,False,False,False,True
Renault,134412,85,diesel,grey,sedan,False,True,False,False,True,False,True
Nissan,43657,135,diesel,grey,suv,False,False,False,False,False,False,False
Mercedes,173888,100,diesel,blue,sedan,True,True,False,False,False,False,True
Peugeot,179240,105,diesel,silver,estate,False,True,True,False,False,True,True
PGO,112646,190,diesel,grey,sedan,True,True,False,False,True,True,True
Peugeot,152402,105,diesel,silver,estate,False,True,False,False,False,False,True
Nissan,101764,105,diesel,blue,suv,False,True,False,False,True,False,True
BMW,167354,190,diesel,black,suv,True,True,False,True,True,True,True
Renault,180835,85,diesel,beige,sedan,False,False,False,False,False,False,True
Maserati,109285,225,diesel,grey,sedan,True,True,True,False,True,False,True
BMW,168240,135,diesel,silver,suv,False,True,False,True,True,True,True
BMW,62153,85,diesel,black,hatchback,False,False,False,False,False,False,True
Mitsubishi,80653,160,diesel,grey,suv,True,True,False,True,True,False,True
Citroën,44243,110,diesel,grey,hatchback,False,True,False,False,False,False,True
Citroën,274992,210,diesel,black,coupe,True,True,False,False,True,True,True
Renault,165418,85,diesel,blue,estate,False,False,False,False,True,True,True
BMW,112349,130,diesel,white,estate,False,False,False,False,False,False,True
Nissan,127905,120,diesel,white,suv,False,False,False,False,False,False,False
Renault,132302,85,diesel,grey,estate,True,True,False,False,False,True,True
Peugeot,195075,90,diesel,silver,estate,False,True,True,False,False,False,True
Peugeot,186893,105,diesel,grey,estate,False,True,False,True,False,False,True
BMW,122543,190,diesel,white,suv,True,True,True,True,True,True,True
Audi,178255,137,diesel,grey,hatchback,True,True,False,False,True,False,True
Citroën,100790,135,diesel,white,sedan,False,True,True,False,False,False,True
Citroën,201492,120,diesel,black,hatchback,False,False,False,False,False,False,False
Peugeot,228545,100,diesel,silver,estate,True,False,False,False,False,False,True
Audi,169163,160,diesel,silver,estate,False,True,True,False,True,False,True
Renault,123782,135,diesel,grey,estate,True,True,False,False,True,False,True
BMW,138231,120,diesel,grey,suv,True,True,False,True,False,False,True
BMW,173110,85,diesel,blue,subcompact,False,True,False,False,False,False,True
Mitsubishi,97426,190,diesel,black,suv,True,True,True,True,False,True,True
Nissan,89766,100,diesel,blue,suv,True,True,False,True,False,False,True
Audi,147590,155,diesel,black,sedan,True,True,False,False,False,False,True
Mitsubishi,128378,155,diesel,black,suv,True,True,True,True,True,False,True
Peugeot,139202,100,diesel,grey,sedan,True,True,False,False,False,False,True
Renault,136158,137,diesel,grey,estate,False,True,False,False,False,False,True
Mitsubishi,134909,190,diesel,grey,suv,True,True,False,True,True,True,True
Ford,85939,160,diesel,silver,hatchback,False,True,True,False,True,True,True
Citroën,129572,135,diesel,black,sedan,True,True,False,False,True,True,True
Citroën,103794,100,diesel,grey,hatchback,False,True,True,False,True,True,True
Peugeot,173195,100,diesel,blue,sedan,False,True,False,False,True,False,True
Citroën,172314,120,diesel,silver,sedan,False,False,False,False,False,False,True
Audi,164545,135,diesel,black,hatchback,False,True,False,True,True,True,True
Citroën,188634,130,diesel,black,estate,True,True,True,False,True,False,True
Renault,141739,135,diesel,black,estate,False,True,False,False,True,False,True
BMW,123577,140,diesel,white,suv,False,True,False,False,False,False,True
Citroën,155981,120,diesel,blue,estate,True,True,False,False,False,False,True
Renault,168821,85,diesel,black,estate,False,True,False,False,False,False,True
Peugeot,104267,100,diesel,brown,estate,False,True,False,False,False,False,True
Nissan,81638,85,diesel,black,suv,False,True,False,False,False,False,True
Citroën,143748,120,diesel,brown,hatchback,True,True,False,False,False,False,True
Citroën,177606,120,diesel,grey,estate,True,True,False,False,False,False,True
Citroën,170287,105,diesel,silver,subcompact,False,False,False,False,False,False,True
Mercedes,129060,100,diesel,grey,hatchback,False,True,False,False,False,True,True
Peugeot,188996,100,diesel,black,sedan,True,True,False,False,False,False,True
Renault,149890,85,diesel,blue,estate,False,True,False,False,False,False,True
Renault,139890,120,diesel,grey,estate,True,True,False,False,True,False,True
Audi,161547,190,diesel,black,sedan,False,True,True,False,True,False,True
Renault,168222,85,diesel,brown,sedan,False,True,False,False,False,False,True
Citroën,169732,120,diesel,blue,estate,False,True,False,False,True,False,True
Audi,66948,110,diesel,black,estate,True,True,False,False,True,False,False
Peugeot,110643,100,diesel,grey,sedan,False,False,False,False,False,False,True
Renault,168190,120,diesel,white,sedan,True,False,False,False,True,True,True
Peugeot,119981,100,diesel,blue,sedan,False,True,False,False,False,False,True
Peugeot,167600,100,diesel,silver,estate,False,False,False,False,False,False,True
Nissan,119298,105,diesel,black,suv,False,False,False,True,True,False,True
Renault,122998,135,diesel,black,estate,False,True,False,False,True,False,True
Renault,206283,135,diesel,black,estate,False,True,False,False,True,False,True
Renault,174745,135,diesel,grey,sedan,False,True,False,False,False,False,True
Renault,107325,85,diesel,white,sedan,False,True,False,False,False,False,True
Mercedes,184183,105,diesel,black,hatchback,False,True,False,False,True,False,True
Renault,148128,135,diesel,grey,estate,True,True,False,True,True,False,True
Renault,129929,135,diesel,black,sedan,True,True,False,False,True,False,True
Citroën,176029,120,diesel,blue,estate,True,True,False,False,False,False,True
Renault,120362,85,diesel,grey,sedan,False,True,False,False,False,False,True
Citroën,186977,100,diesel,grey,subcompact,False,False,False,False,False,False,True
Renault,-64,230,diesel,black,sedan,True,True,False,True,False,False,True
Citroën,35659,135,petrol,black,sedan,True,False,False,True,True,True,True
Citroën,202811,120,diesel,black,coupe,True,False,False,False,True,False,True
Renault,217210,120,diesel,grey,sedan,True,True,False,False,False,False,True
Renault,128097,85,diesel,grey,sedan,False,False,False,False,False,False,True
Peugeot,106463,100,diesel,blue,estate,True,True,False,False,False,False,True
BMW,173913,85,diesel,white,hatchback,False,False,False,False,False,False,True
Renault,72705,135,diesel,white,sedan,False,False,False,False,False,False,False
Mitsubishi,216727,225,diesel,brown,suv,True,True,True,True,True,False,True
BMW,123813,100,diesel,brown,suv,True,True,False,False,True,False,True
Peugeot,168331,100,diesel,silver,estate,True,True,False,False,True,False,True
Nissan,165301,160,diesel,black,suv,False,True,False,True,False,False,True
Peugeot,76286,100,diesel,grey,estate,True,True,True,False,True,False,True
BMW,169673,135,diesel,silver,suv,True,True,False,True,False,True,True
Citroën,125666,135,diesel,grey,estate,True,True,False,False,True,False,True
BMW,68202,120,diesel,grey,suv,False,False,True,True,False,False,True
Renault,112244,85,diesel,brown,sedan,True,False,False,False,False,False,True
Renault,70840,230,diesel,white,hatchback,True,True,False,True,True,False,True
Mitsubishi,72677,180,diesel,grey,suv,False,False,False,False,False,False,False
Audi,179459,150,diesel,black,sedan,True,True,True,False,True,True,True
Nissan,134659,85,diesel,blue,suv,False,True,False,False,False,False,True
BMW,138341,120,diesel,black,suv,True,True,False,True,False,False,True
BMW,89868,190,diesel,black,suv,True,False,False,True,True,False,True
Ferrari,195281,190,diesel,black,hatchback,True,True,False,False,False,False,True
Peugeot,164659,100,diesel,white,estate,True,True,False,False,False,False,True
BMW,154266,135,diesel,black,suv,False,True,False,True,False,False,True
Renault,168216,85,diesel,black,estate,False,False,False,False,True,True,True
Audi,153607,190,diesel,grey,sedan,True,True,True,True,True,True,True
Peugeot,105046,100,diesel,grey,sedan,False,True,False,False,False,False,True
Renault,186511,120,diesel,grey,sedan,True,True,False,False,False,False,True
Peugeot,215023,100,diesel,grey,sedan,False,True,False,False,False,False,True
Citroën,155136,120,diesel,black,estate,False,False,False,False,False,False,True
Renault,128107,85,diesel,blue,sedan,True,True,False,False,False,False,True
Renault,222337,135,diesel,blue,sedan,True,True,True,False,True,False,True
Renault,65811,135,diesel,black,estate,True,True,False,False,True,False,True
Peugeot,152360,100,diesel,grey,estate,False,False,False,False,False,False,True
Citroën,125729,120,diesel,black,sedan,False,True,True,False,True,True,True
Citroën,192708,120,diesel,blue,estate,False,True,False,False,False,True,True
Renault,160986,135,diesel,blue,estate,False,True,True,False,True,False,True
Audi,305625,220,diesel,white,sedan,True,True,True,False,True,True,True
Subaru,114389,280,diesel,black,suv,True,True,False,True,True,False,True
Citroën,69975,120,diesel,grey,estate,False,False,False,False,False,False,False
Citroën,47902,140,diesel,black,coupe,True,True,False,False,True,True,True
Citroën,260831,130,diesel,blue,estate,False,False,False,False,True,False,True
Maserati,42655,235,diesel,grey,sedan,True,True,True,True,False,False,True
Peugeot,155538,100,diesel,grey,estate,True,True,False,False,True,False,True
BMW,194966,110,diesel,grey,suv,False,True,True,True,True,False,True
Nissan,189429,135,diesel,blue,suv,False,False,False,True,False,True,True
Renault,153344,120,diesel,grey,sedan,True,True,True,False,False,False,True
Mitsubishi,143236,190,diesel,brown,suv,True,True,False,True,True,False,True
Audi,78582,120,diesel,blue,hatchback,True,True,False,False,False,False,True
Citroën,129826,120,diesel,silver,estate,True,True,False,False,False,False,True
Renault,161835,135,diesel,white,sedan,True,True,False,False,True,False,True
Mitsubishi,116244,160,diesel,black,suv,True,True,True,False,False,False,True
Citroën,203893,120,diesel,brown,sedan,True,True,False,False,False,False,True
BMW,119337,190,diesel,blue,suv,True,True,True,True,True,False,True
Citroën,138170,90,diesel,black,hatchback,False,False,True,False,False,True,True
Mitsubishi,152688,230,diesel,black,suv,True,True,False,True,False,False,True
Audi,256774,230,diesel,grey,estate,True,True,True,True,True,True,True
Nissan,179288,105,diesel,white,suv,False,True,False,False,False,False,True
Renault,180076,85,diesel,black,sedan,False,True,False,False,False,False,True
Maserati,141089,230,diesel,black,sedan,True,True,True,True,True,True,True
Nissan,114569,105,diesel,silver,suv,False,True,False,True,True,False,True
Audi,162243,155,diesel,grey,estate,True,True,False,True,True,False,True
Citroën,42636,110,diesel,black,hatchback,False,True,False,False,False,False,True
Nissan,167417,105,diesel,white,suv,False,False,False,False,False,False,False
Subaru,200302,173,diesel,silver,suv,True,True,False,True,True,False,True
Citroën,197717,135,diesel,black,estate,True,True,False,False,False,False,True
Peugeot,88562,100,diesel,black,estate,False,False,False,False,False,False,True
Peugeot,180606,100,diesel,grey,sedan,True,True,False,False,True,False,True
Renault,127896,135,diesel,black,estate,False,True,True,False,True,False,True
Renault,84734,85,diesel,grey,estate,False,True,False,False,False,False,True
Audi,152755,190,diesel,black,sedan,True,True,False,False,True,True,True
Renault,123820,135,diesel,black,sedan,False,True,False,False,True,False,True
Renault,81603,85,diesel,black,estate,True,True,False,False,False,False,True
Renault,148908,120,diesel,brown,estate,True,True,False,False,False,False,True
Audi,121032,190,diesel,blue,sedan,False,True,False,False,True,True,True
Audi,190520,107,diesel,grey,estate,True,True,False,False,True,False,True
PGO,96573,180,diesel,grey,sedan,False,False,False,False,False,False,False
Volkswagen,52198,75,petrol,black,subcompact,False,False,False,False,True,True,True
Audi,145206,190,diesel,blue,sedan,True,True,True,True,True,True,True
BMW,139758,135,diesel,black,suv,False,True,False,False,True,False,True
Mercedes,71857,100,diesel,white,hatchback,False,False,False,False,True,False,True
Nissan,177093,105,diesel,beige,suv,False,True,False,False,False,False,True
Toyota,4530,230,diesel,silver,suv,True,True,False,True,False,False,False
Audi,266060,150,diesel,black,estate,True,True,True,False,True,True,True
Citroën,203631,120,diesel,blue,sedan,False,True,False,False,True,False,False
